"Date (UTC)","Timestamp (UTC)","Michelle Obama","Ron DeSantis","Kamala Harris","Donald Trump","Joe Biden","Nikki Haley","Vivek Ramaswamy","Gavin Newsom","Robert F. Kennedy Jr.","Chris Christie","Hillary Clinton","Bernie Sanders","AOC","Elizabeth Warren","Kanye West","Other Democrat Politician","Other Republican Politician"
"09-17-2024 13:00","1726578002","0.0045","0.0005","0.753","0.235","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 14:00","1726581602","0.0045","0.0005","0.7495","0.235","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 15:00","1726585202","0.0045","0.0005","0.749","0.235","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 16:00","1726588803","0.0045","0.0005","0.749","0.235","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 17:00","1726592402","0.0045","0.0005","0.7515","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 18:00","1726596002","0.004","0.0005","0.755","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 19:00","1726599603","0.004","0.0005","0.756","0.23","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 20:00","1726603202","0.0035","0.0005","0.7585","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 21:00","1726606802","0.0035","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-17-2024 22:00","1726610402","0.0035","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0025"
"09-17-2024 23:00","1726614002","0.004","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 00:00","1726617602","0.004","0.0005","0.7695","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 01:00","1726621202","0.004","0.0005","0.7695","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 02:00","1726624802","0.004","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 03:00","1726628402","0.004","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 04:00","1726632002","0.004","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 05:00","1726635602","0.004","0.0005","0.7655","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 06:00","1726639202","0.004","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 07:00","1726642802","0.004","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 08:00","1726646402","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 09:00","1726650002","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 10:00","1726653602","0.0045","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 11:00","1726657202","0.0045","0.0005","0.7655","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 12:00","1726660802","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 13:00","1726664402","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 14:00","1726668002","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 15:00","1726671602","0.0045","0.0005","0.7655","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 16:00","1726675202","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 17:00","1726678802","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 18:00","1726682402","0.0045","0.0005","0.765","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 19:00","1726686002","0.0045","0.0005","0.7645","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 20:00","1726689602","0.0045","0.0005","0.7665","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 21:00","1726693202","0.0045","0.0005","0.766","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 22:00","1726696802","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-18-2024 23:00","1726700402","0.0045","0.0005","0.7685","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 00:00","1726704001","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 01:00","1726707602","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 02:00","1726711202","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 03:00","1726714802","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 04:00","1726718402","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0025"
"09-19-2024 05:00","1726722002","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 06:00","1726725602","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 07:00","1726729202","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 08:00","1726732802","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 09:00","1726736403","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 10:00","1726740002","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 11:00","1726743602","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 12:00","1726747202","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 13:00","1726750802","0.0045","0.0005","0.7675","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 14:00","1726754403","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 15:00","1726758002","0.0045","0.0005","0.7685","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 16:00","1726761602","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 17:00","1726765202","0.0045","0.0005","0.7675","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 18:00","1726768802","0.0045","0.0005","0.767","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 19:00","1726772402","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 20:00","1726776002","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 21:00","1726779602","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 22:00","1726783202","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-19-2024 23:00","1726786803","0.0045","0.0005","0.7685","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 00:00","1726790402","0.0045","0.0005","0.769","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 01:00","1726794002","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 02:00","1726797602","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 03:00","1726801203","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 04:00","1726804802","0.0045","0.0005","0.7685","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 05:00","1726808402","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 06:00","1726812002","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 07:00","1726815603","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 08:00","1726819202","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 09:00","1726822803","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 10:00","1726826402","0.0045","0.0005","0.769","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 11:00","1726830002","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 12:00","1726833602","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 13:00","1726837202","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 14:00","1726840802","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 15:00","1726844402","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-20-2024 16:00","1726848002","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 17:00","1726851602","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-20-2024 18:00","1726855202","0.0045","0.0005","0.7655","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 19:00","1726858802","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 20:00","1726862402","0.0045","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 21:00","1726866002","0.0045","0.0005","0.766","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-20-2024 22:00","1726869602","0.0045","0.0005","0.7655","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035"
"09-20-2024 23:00","1726873202","0.0045","0.0005","0.7665","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-21-2024 00:00","1726876802","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-21-2024 01:00","1726880402","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-21-2024 02:00","1726884002","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
"09-21-2024 03:00","1726887602","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 04:00","1726891202","0.0045","0.0005","0.769","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 05:00","1726894802","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 06:00","1726898402","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 07:00","1726902002","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 08:00","1726905602","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 09:00","1726909202","0.0045","0.0005","0.769","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 10:00","1726912802","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 11:00","1726916402","0.0045","0.0005","0.7685","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 12:00","1726920002","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 13:00","1726923602","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 14:00","1726927202","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 15:00","1726930802","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 16:00","1726934402","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 17:00","1726938002","0.0045","0.0005","0.7685","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 18:00","1726941602","0.0045","0.0005","0.7695","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 19:00","1726945202","0.0045","0.0005","0.768","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 20:00","1726948802","0.0045","0.0005","0.767","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 21:00","1726952402","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 22:00","1726956002","0.0045","0.0005","0.768","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-21-2024 23:00","1726959602","0.0045","0.0005","0.7675","0.225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-22-2024 00:00","1726963202","0.0045","0.0005","0.767","0.215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-22-2024 01:00","1726966802","0.0045","0.0005","0.767","0.22","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035"
"09-22-2024 02:00","1726970402","0.0045","0.0005","0.767","0.22","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.004","0.0035"
