"Date (UTC)","Timestamp (UTC)","António José Seguro (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Luís Marques Mendes (PSD)","Henrique Gouveia e Melo (IND)"
"11-15-2025 21:00","1763240408","0.07","0.047","0.1175","0.235","0.495"
"11-15-2025 22:00","1763244008","0.07","0.047","0.1175","0.235","0.48"
"11-15-2025 23:00","1763247607","0.07","0.047","0.1205","0.235","0.495"
"11-16-2025 00:00","1763251207","0.07","0.047","0.1205","0.235","0.495"
"11-16-2025 01:00","1763254817","0.07","0.047","0.1205","0.235","0.495"
"11-16-2025 02:00","1763258407","0.07","0.047","0.12","0.235","0.495"
"11-16-2025 03:00","1763262007","0.07","0.047","0.12","0.235","0.495"
"11-16-2025 04:00","1763265607","0.07","0.047","0.12","0.235","0.495"
"11-16-2025 05:00","1763269207","0.07","0.047","0.12","0.235","0.495"
"11-16-2025 06:00","1763272807","0.07","0.047","0.12","0.245","0.495"
"11-16-2025 07:00","1763276406","0.07","0.047","0.12","0.245","0.495"
"11-16-2025 08:00","1763280007","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 09:00","1763283607","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 10:00","1763287207","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 11:00","1763290808","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 12:00","1763294408","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 13:00","1763298007","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 14:00","1763301607","0.07","0.047","0.12","0.26","0.495"
"11-16-2025 15:00","1763305208","0.07","0.047","0.1195","0.26","0.495"
"11-16-2025 16:00","1763308807","0.07","0.047","0.119","0.26","0.495"
"11-16-2025 17:00","1763312408","0.07","0.047","0.119","0.26","0.505"
"11-16-2025 18:00","1763316011","0.07","0.047","0.1185","0.26","0.505"
"11-16-2025 19:00","1763319607","0.07","0.047","0.1195","0.26","0.505"
"11-16-2025 20:00","1763323208","0.07","0.047","0.119","0.26","0.505"
"11-16-2025 21:00","1763326809","0.07","0.047","0.1185","0.26","0.505"
"11-16-2025 22:00","1763330406","0.07","0.047","0.12","0.26","0.505"
"11-16-2025 23:00","1763334007","0.07","0.058","0.1195","0.24","0.505"
"11-17-2025 00:00","1763337607","0.07","0.0665","0.12","0.235","0.5"
"11-17-2025 01:00","1763341206","0.07","0.0685","0.119","0.25","0.5"
"11-17-2025 02:00","1763344807","0.07","0.0695","0.1145","0.245","0.5"
"11-17-2025 03:00","1763348407","0.07","0.0695","0.1145","0.245","0.5"
"11-17-2025 04:00","1763352007","0.07","0.0695","0.1135","0.245","0.495"
"11-17-2025 05:00","1763355606","0.07","0.0695","0.1135","0.23","0.5"
"11-17-2025 06:00","1763359207","0.07","0.0705","0.1125","0.235","0.5"
"11-17-2025 07:00","1763362807","0.07","0.0705","0.111","0.235","0.5"
"11-17-2025 08:00","1763366422","0.07","0.0705","0.1125","0.235","0.5"
"11-17-2025 09:00","1763370025","0.07","0.0705","0.109","0.235","0.5"
"11-17-2025 10:00","1763373610","0.07","0.0705","0.0995","0.23","0.5"
"11-17-2025 11:00","1763377207","0.06","0.0705","0.0995","0.225","0.5"
"11-17-2025 12:00","1763380807","0.06","0.0695","0.0995","0.235","0.5"
"11-17-2025 13:00","1763384408","0.06","0.069","0.1005","0.235","0.5"
"11-17-2025 14:00","1763388005","0.06","0.069","0.105","0.245","0.5"
"11-17-2025 15:00","1763391623","0.06","0.071","0.1055","0.315","0.46"
"11-17-2025 16:00","1763395207","0.045","0.075","0.1025","0.375","0.43"
"11-17-2025 17:00","1763398809","0.045","0.075","0.1015","0.345","0.425"
"11-17-2025 18:00","1763402408","0.05","0.074","0.1045","0.345","0.435"
"11-17-2025 19:00","1763406009","0.06","0.0805","0.1055","0.315","0.425"
"11-17-2025 20:00","1763409608","0.06","0.082","0.105","0.325","0.43"
"11-17-2025 21:00","1763413208","0.06","0.068","0.105","0.325","0.455"
"11-17-2025 22:00","1763416810","0.045","0.061","0.104","0.355","0.425"
"11-17-2025 23:00","1763420410","0.055","0.066","0.092","0.365","0.42"
"11-18-2025 00:00","1763424006","0.06","0.068","0.0865","0.355","0.425"
"11-18-2025 01:00","1763427606","0.06","0.0655","0.0865","0.355","0.425"
"11-18-2025 02:00","1763431206","0.06","0.0655","0.0865","0.34","0.395"
"11-18-2025 03:00","1763434807","0.06","0.0665","0.086","0.345","0.385"
"11-18-2025 04:00","1763438407","0.055","0.0675","0.086","0.375","0.385"
"11-18-2025 05:00","1763442007","0.055","0.067","0.0865","0.35","0.41"
"11-18-2025 06:00","1763445607","0.055","0.0665","0.0865","0.35","0.41"
"11-18-2025 07:00","1763449208","0.055","0.066","0.0865","0.35","0.415"
"11-18-2025 08:00","1763452806","0.055","0.066","0.087","0.35","0.41"
"11-18-2025 09:00","1763456407","0.05","0.066","0.087","0.35","0.41"
"11-18-2025 10:00","1763460007","0.055","0.0655","0.087","0.35","0.415"
"11-18-2025 11:00","1763463605","0.055","0.065","0.087","0.35","0.415"
"11-18-2025 12:00","1763467208","0.055","0.065","0.087","0.35","0.415"
"11-18-2025 13:00","1763470810","0.055","0.061","0.0805","0.35","0.415"
"11-18-2025 14:00","1763474407","0.055","0.059","0.0805","0.365","0.425"
"11-18-2025 15:00","1763478007","0.055","0.059","0.0805","0.37","0.42"
"11-18-2025 16:00","1763481607","0.055","0.0595","0.0805","0.37","0.42"
"11-18-2025 17:00","1763485208","0.055","0.0595","0.081","0.375","0.415"
"11-18-2025 18:00","1763488807","0.055","0.0655","0.081","0.38","0.405"
"11-18-2025 19:00","1763492408","0.05","0.066","0.081","0.385","0.4"
"11-18-2025 20:00","1763496008","0.05","0.066","0.082","0.395","0.39"
"11-18-2025 21:00","1763499609","0.05","0.066","0.082","0.4","0.395"
"11-18-2025 22:00","1763503208","0.05","0.0655","0.082","0.375","0.395"
"11-18-2025 23:00","1763506823","0.05","0.053","0.0855","0.385","0.425"
"11-19-2025 00:00","1763510408","0.05","0.053","0.081","0.385","0.415"
"11-19-2025 01:00","1763514008","0.05","0.0535","0.081","0.385","0.41"
"11-19-2025 02:00","1763517608","0.05","0.054","0.081","0.385","0.41"
"11-19-2025 03:00","1763521208","0.05","0.054","0.081","0.385","0.41"
"11-19-2025 04:00","1763524807","0.05","0.054","0.081","0.385","0.41"
"11-19-2025 05:00","1763528408","0.05","0.053","0.081","0.385","0.41"
"11-19-2025 06:00","1763532008","0.05","0.053","0.081","0.385","0.405"
"11-19-2025 07:00","1763535607","0.05","0.053","0.081","0.385","0.405"
"11-19-2025 08:00","1763539209","0.05","0.055","0.081","0.385","0.405"
"11-19-2025 09:00","1763542808","0.05","0.0545","0.081","0.385","0.405"
"11-19-2025 10:00","1763546408","0.05","0.0555","0.081","0.385","0.395"
"11-19-2025 11:00","1763550008","0.05","0.055","0.081","0.385","0.395"
"11-19-2025 12:00","1763553609","0.045","0.055","0.0805","0.385","0.4"
"11-19-2025 13:00","1763557207","0.045","0.0545","0.0805","0.38","0.395"
"11-19-2025 14:00","1763560820","0.05","0.071","0.0805","0.385","0.405"
"11-19-2025 15:00","1763564408","0.075","0.0555","0.081","0.385","0.41"
"11-19-2025 16:00","1763568020","0.075","0.0555","0.081","0.395","0.385"
"11-19-2025 17:00","1763571608","0.075","0.0555","0.081","0.4","0.385"
"11-19-2025 18:00","1763575215","0.075","0.0555","0.081","0.395","0.385"
"11-19-2025 19:00","1763578808","0.075","0.0555","0.081","0.395","0.39"
"11-19-2025 20:00","1763582407","0.075","0.0555","0.081","0.395","0.39"
"11-19-2025 21:00","1763586008","0.075","0.0645","0.092","0.395","0.385"
"11-19-2025 22:00","1763589608","0.075","0.0645","0.0905","0.395","0.385"
"11-19-2025 23:00","1763593223","0.075","0.0605","0.0905","0.4","0.385"
"11-20-2025 00:00","1763596806","0.07","0.0585","0.0955","0.41","0.385"
"11-20-2025 01:00","1763600407","0.075","0.0595","0.095","0.39","0.395"
"11-20-2025 02:00","1763604007","0.075","0.049","0.0955","0.395","0.38"
"11-20-2025 03:00","1763607607","0.075","0.049","0.0965","0.4","0.38"
"11-20-2025 04:00","1763611208","0.075","0.049","0.0975","0.405","0.38"
"11-20-2025 05:00","1763614807","0.075","0.049","0.097","0.405","0.38"
"11-20-2025 06:00","1763618408","0.075","0.05","0.0885","0.405","0.38"
"11-20-2025 07:00","1763622014","0.075","0.05","0.0885","0.405","0.385"
"11-20-2025 08:00","1763625608","0.075","0.05","0.0885","0.405","0.385"
"11-20-2025 09:00","1763629208","0.075","0.05","0.089","0.405","0.385"
"11-20-2025 10:00","1763632806","0.075","0.0505","0.089","0.41","0.38"
"11-20-2025 11:00","1763636407","0.07","0.0425","0.0785","0.435","0.375"
"11-20-2025 12:00","1763640007","0.07","0.0425","0.093","0.425","0.37"
"11-20-2025 13:00","1763643606","0.07","0.045","0.0895","0.425","0.375"
"11-20-2025 14:00","1763647206","0.07","0.045","0.0905","0.435","0.365"
"11-20-2025 15:00","1763650806","0.075","0.0455","0.0915","0.425","0.375"
"11-20-2025 16:00","1763654406","0.075","0.0495","0.092","0.425","0.365"
"11-20-2025 17:00","1763658006","0.055","0.0495","0.091","0.455","0.365"
"11-20-2025 18:00","1763661607","0.065","0.0565","0.0915","0.44","0.365"
"11-20-2025 19:00","1763665206","0.07","0.0615","0.0915","0.44","0.36"
"11-20-2025 20:00","1763668807","0.07","0.062","0.0845","0.445","0.36"
"11-20-2025 21:00","1763672408","0.065","0.056","0.08","0.445","0.365"
"11-20-2025 22:00","1763676021","0.055","0.054","0.0785","0.46","0.355"
"11-20-2025 23:00","1763679607","0.055","0.054","0.079","0.51","0.305"
"11-21-2025 00:00","1763683208","0.06","0.0475","0.0785","0.575","0.255"
"11-21-2025 01:00","1763686806","0.06","0.055","0.079","0.595","0.225"
"11-21-2025 02:00","1763690406","0.06","0.0555","0.078","0.595","0.22"
"11-21-2025 03:00","1763694006","0.06","0.0555","0.078","0.595","0.22"
"11-21-2025 04:00","1763697620","0.06","0.0555","0.078","0.585","0.235"
"11-21-2025 05:00","1763701212","0.065","0.0555","0.078","0.58","0.235"
"11-21-2025 06:00","1763704806","0.065","0.0555","0.078","0.58","0.235"
"11-21-2025 07:00","1763708406","0.06","0.0555","0.078","0.58","0.235"
"11-21-2025 08:00","1763712006","0.06","0.0555","0.078","0.59","0.225"
"11-21-2025 09:00","1763715606","0.06","0.0555","0.078","0.575","0.245"
"11-21-2025 10:00","1763719206","0.06","0.0665","0.078","0.57","0.265"
"11-21-2025 11:00","1763722807","0.06","0.058","0.078","0.53","0.275"
"11-21-2025 12:00","1763726407","0.06","0.0525","0.078","0.505","0.31"
"11-21-2025 13:00","1763730020","0.055","0.056","0.078","0.48","0.3"
"11-21-2025 14:00","1763733606","0.05","0.074","0.114","0.465","0.31"
"11-21-2025 15:00","1763737206","0.05","0.0735","0.1005","0.47","0.305"
"11-21-2025 16:00","1763740807","0.05","0.074","0.103","0.485","0.295"
"11-21-2025 17:00","1763744409","0.05","0.076","0.149","0.465","0.275"
"11-21-2025 18:00","1763748006","0.05","0.0755","0.1205","0.475","0.29"
"11-21-2025 19:00","1763751607","0.04","0.0735","0.115","0.47","0.295"
"11-21-2025 20:00","1763755207","0.05","0.083","0.1155","0.47","0.285"
"11-21-2025 21:00","1763758807","0.045","0.085","0.1165","0.47","0.275"
"11-21-2025 22:00","1763762407","0.045","0.085","0.144","0.465","0.275"
"11-21-2025 23:00","1763766012","0.045","0.085","0.13","0.47","0.28"
"11-22-2025 00:00","1763769607","0.045","0.0785","0.1335","0.475","0.265"
"11-22-2025 01:00","1763773206","0.045","0.078","0.1575","0.475","0.255"
"11-22-2025 02:00","1763776806","0.045","0.077","0.1375","0.475","0.265"
"11-22-2025 03:00","1763780407","0.05","0.075","0.1365","0.475","0.275"
"11-22-2025 04:00","1763784022","0.05","0.077","0.1325","0.47","0.275"
"11-22-2025 05:00","1763787613","0.05","0.075","0.1325","0.475","0.26"
"11-22-2025 06:00","1763791209","0.05","0.071","0.1305","0.475","0.26"
"11-22-2025 07:00","1763794806","0.05","0.0725","0.1305","0.475","0.27"
"11-22-2025 08:00","1763798406","0.05","0.0745","0.1295","0.475","0.27"
"11-22-2025 09:00","1763802007","0.05","0.0745","0.12","0.475","0.26"
"11-22-2025 10:00","1763805607","0.05","0.076","0.1175","0.475","0.235"
"11-22-2025 11:00","1763809207","0.05","0.0705","0.1","0.475","0.235"
"11-22-2025 12:00","1763812807","0.05","0.0715","0.099","0.475","0.255"
"11-22-2025 13:00","1763816419","0.05","0.0715","0.115","0.475","0.25"
"11-22-2025 14:00","1763820007","0.05","0.0715","0.1175","0.475","0.245"
"11-22-2025 15:00","1763823606","0.05","0.071","0.116","0.475","0.245"
"11-22-2025 16:00","1763827207","0.055","0.071","0.117","0.465","0.245"
"11-22-2025 17:00","1763830809","0.05","0.071","0.118","0.465","0.245"
"11-22-2025 18:00","1763834406","0.05","0.071","0.1185","0.46","0.255"
"11-22-2025 19:00","1763838006","0.05","0.071","0.124","0.44","0.245"
"11-22-2025 20:00","1763841607","0.05","0.071","0.124","0.435","0.255"
"11-22-2025 21:00","1763845208","0.05","0.0785","0.1215","0.43","0.27"
"11-22-2025 22:00","1763848806","0.05","0.077","0.1205","0.43","0.27"
"11-22-2025 23:00","1763852406","0.05","0.076","0.1235","0.42","0.27"
"11-23-2025 00:00","1763856007","0.055","0.076","0.1235","0.42","0.295"
"11-23-2025 01:00","1763859619","0.055","0.076","0.1235","0.42","0.28"
"11-23-2025 02:00","1763863206","0.055","0.076","0.1235","0.415","0.28"
"11-23-2025 03:00","1763866807","0.055","0.076","0.1235","0.43","0.27"
"11-23-2025 04:00","1763870406","0.055","0.076","0.1235","0.425","0.27"
"11-23-2025 05:00","1763874005","0.055","0.076","0.1235","0.44","0.275"
"11-23-2025 06:00","1763877607","0.055","0.076","0.1235","0.44","0.285"
"11-23-2025 07:00","1763881205","0.055","0.076","0.1235","0.425","0.28"
"11-23-2025 08:00","1763884806","0.055","0.076","0.123","0.43","0.28"
"11-23-2025 09:00","1763888406","0.055","0.076","0.121","0.425","0.275"
"11-23-2025 10:00","1763892005","0.045","0.078","0.1155","0.43","0.28"
"11-23-2025 11:00","1763895606","0.045","0.0765","0.1155","0.435","0.275"
"11-23-2025 12:00","1763899207","0.045","0.0765","0.114","0.42","0.29"
"11-23-2025 13:00","1763902806","0.045","0.0765","0.114","0.43","0.285"
"11-23-2025 14:00","1763906406","0.045","0.0755","0.114","0.435","0.285"
"11-23-2025 15:00","1763910006","0.045","0.0645","0.114","0.44","0.285"
"11-23-2025 16:00","1763913606","0.045","0.0635","0.114","0.415","0.275"
"11-23-2025 17:00","1763917214","0.05","0.067","0.114","0.435","0.285"
"11-23-2025 18:00","1763920807","0.05","0.067","0.114","0.445","0.29"
"11-23-2025 19:00","1763924406","0.05","0.067","0.114","0.44","0.29"
"11-23-2025 20:00","1763928006","0.05","0.0685","0.114","0.455","0.31"
"11-23-2025 21:00","1763931622","0.05","0.0685","0.114","0.455","0.31"
"11-23-2025 22:00","1763935206","0.05","0.0685","0.113","0.46","0.31"
"11-23-2025 23:00","1763938806","0.05","0.068","0.1135","0.46","0.31"
"11-24-2025 00:00","1763942410","0.05","0.068","0.113","0.465","0.31"
"11-24-2025 01:00","1763946006","0.05","0.068","0.113","0.465","0.31"
"11-24-2025 02:00","1763949605","0.05","0.068","0.1135","0.465","0.305"
"11-24-2025 03:00","1763953206","0.05","0.068","0.1135","0.465","0.305"
"11-24-2025 04:00","1763956805","0.05","0.068","0.1135","0.465","0.305"
"11-24-2025 05:00","1763960405","0.05","0.0685","0.1135","0.465","0.305"
"11-24-2025 06:00","1763964007","0.05","0.0685","0.1135","0.465","0.305"
"11-24-2025 07:00","1763967606","0.05","0.0685","0.1135","0.465","0.305"
"11-24-2025 08:00","1763971205","0.05","0.0685","0.1135","0.465","0.3"
"11-24-2025 09:00","1763974805","0.05","0.0685","0.1135","0.465","0.3"
"11-24-2025 10:00","1763978405","0.05","0.0685","0.1135","0.465","0.3"
"11-24-2025 11:00","1763982005","0.05","0.0685","0.1135","0.465","0.29"
"11-24-2025 12:00","1763985606","0.05","0.0685","0.1135","0.465","0.29"
"11-24-2025 13:00","1763989205","0.05","0.0685","0.121","0.465","0.285"
"11-24-2025 14:00","1763992806","0.05","0.0685","0.121","0.465","0.28"
"11-24-2025 15:00","1763996406","0.05","0.0685","0.1205","0.475","0.28"
"11-24-2025 16:00","1764000005","0.05","0.0685","0.1105","0.485","0.28"
"11-24-2025 17:00","1764003607","0.05","0.068","0.1025","0.485","0.275"
"11-24-2025 18:00","1764007206","0.055","0.0695","0.1045","0.485","0.27"
"11-24-2025 19:00","1764010806","0.055","0.069","0.1045","0.485","0.285"
"11-24-2025 20:00","1764014407","0.045","0.0635","0.1045","0.495","0.295"
"11-24-2025 21:00","1764018008","0.045","0.064","0.1045","0.495","0.295"
"11-24-2025 22:00","1764021608","0.045","0.0635","0.1025","0.495","0.295"
"11-24-2025 23:00","1764025208","0.045","0.0635","0.1015","0.495","0.295"
"11-25-2025 00:00","1764028807","0.045","0.0605","0.0915","0.505","0.305"
"11-25-2025 01:00","1764032408","0.045","0.055","0.0865","0.51","0.295"
"11-25-2025 02:00","1764036007","0.045","0.0555","0.0865","0.515","0.275"
"11-25-2025 03:00","1764039608","0.045","0.055","0.0865","0.515","0.285"
"11-25-2025 04:00","1764043208","0.045","0.055","0.0865","0.515","0.285"
"11-25-2025 05:00","1764046808","0.045","0.055","0.089","0.525","0.295"
"11-25-2025 06:00","1764050408","0.045","0.0545","0.089","0.525","0.295"
"11-25-2025 07:00","1764054008","0.045","0.0545","0.089","0.525","0.295"
"11-25-2025 08:00","1764057608","0.045","0.0545","0.089","0.525","0.295"
"11-25-2025 09:00","1764061208","0.045","0.0555","0.0885","0.525","0.295"
"11-25-2025 10:00","1764064808","0.045","0.0545","0.0885","0.525","0.295"
"11-25-2025 11:00","1764068408","0.045","0.0555","0.0885","0.525","0.295"
"11-25-2025 12:00","1764072008","0.045","0.0555","0.0885","0.525","0.295"
"11-25-2025 13:00","1764075608","0.04","0.055","0.088","0.52","0.3"
"11-25-2025 14:00","1764079208","0.0375","0.0545","0.1155","0.51","0.3"
"11-25-2025 15:00","1764082808","0.037","0.06","0.109","0.515","0.29"
"11-25-2025 16:00","1764086408","0.037","0.0635","0.101","0.515","0.26"
"11-25-2025 17:00","1764090008","0.034","0.067","0.101","0.515","0.255"
"11-25-2025 18:00","1764093608","0.0365","0.0675","0.1015","0.47","0.26"
"11-25-2025 19:00","1764097208","0.039","0.0685","0.101","0.475","0.26"
"11-25-2025 20:00","1764100808","0.039","0.0695","0.101","0.475","0.27"
"11-25-2025 21:00","1764104409","0.039","0.069","0.101","0.47","0.28"
"11-25-2025 22:00","1764108008","0.039","0.069","0.1005","0.475","0.28"
"11-25-2025 23:00","1764111608","0.0375","0.069","0.1","0.475","0.275"
"11-26-2025 00:00","1764115208","0.037","0.069","0.101","0.485","0.275"
"11-26-2025 01:00","1764118807","0.0355","0.069","0.1005","0.505","0.27"
"11-26-2025 02:00","1764122407","0.039","0.0695","0.101","0.51","0.29"
"11-26-2025 03:00","1764126008","0.0385","0.069","0.099","0.515","0.285"
"11-26-2025 04:00","1764129608","0.039","0.069","0.099","0.515","0.285"
"11-26-2025 05:00","1764133208","0.0375","0.062","0.0905","0.525","0.275"
"11-26-2025 06:00","1764136820","0.0375","0.062","0.0905","0.525","0.275"
"11-26-2025 07:00","1764140408","0.034","0.062","0.0905","0.525","0.275"
"11-26-2025 08:00","1764144011","0.034","0.062","0.0905","0.535","0.285"
"11-26-2025 09:00","1764147608","0.033","0.062","0.0805","0.535","0.285"
"11-26-2025 10:00","1764151208","0.033","0.062","0.0825","0.535","0.285"
"11-26-2025 11:00","1764154808","0.036","0.062","0.0875","0.53","0.285"
"11-26-2025 12:00","1764158422","0.036","0.061","0.0905","0.53","0.285"
"11-26-2025 13:00","1764162008","0.0385","0.0605","0.094","0.53","0.285"
"11-26-2025 14:00","1764165609","0.031","0.0585","0.0705","0.555","0.285"
"11-26-2025 15:00","1764169208","0.036","0.058","0.0785","0.55","0.29"
"11-26-2025 16:00","1764172808","0.0345","0.061","0.078","0.535","0.305"
"11-26-2025 17:00","1764176409","0.0375","0.0595","0.093","0.55","0.275"
"11-26-2025 18:00","1764180008","0.0325","0.0555","0.0745","0.58","0.225"
"11-26-2025 19:00","1764183609","0.0345","0.0605","0.073","0.6","0.22"
"11-26-2025 20:00","1764187208","0.0345","0.0595","0.08","0.595","0.22"
"11-26-2025 21:00","1764190809","0.0355","0.0595","0.0815","0.6","0.215"
"11-26-2025 22:00","1764194408","0.035","0.06","0.0815","0.605","0.215"
"11-26-2025 23:00","1764198008","0.0345","0.059","0.081","0.605","0.215"
"11-27-2025 00:00","1764201608","0.0345","0.059","0.081","0.62","0.215"
"11-27-2025 01:00","1764205219","0.039","0.0585","0.081","0.62","0.205"
"11-27-2025 02:00","1764208808","0.039","0.0585","0.081","0.615","0.215"
"11-27-2025 03:00","1764212408","0.038","0.058","0.0795","0.62","0.21"
"11-27-2025 04:00","1764216008","0.034","0.058","0.079","0.625","0.21"
"11-27-2025 05:00","1764219608","0.034","0.058","0.079","0.625","0.21"
"11-27-2025 06:00","1764223209","0.0345","0.058","0.078","0.62","0.21"
"11-27-2025 07:00","1764226808","0.0345","0.058","0.078","0.62","0.21"
"11-27-2025 08:00","1764230408","0.034","0.0605","0.0785","0.615","0.21"
"11-27-2025 09:00","1764234008","0.034","0.0605","0.079","0.61","0.21"
"11-27-2025 10:00","1764237609","0.0345","0.0605","0.081","0.605","0.225"
"11-27-2025 11:00","1764241208","0.0345","0.0605","0.081","0.6","0.225"
"11-27-2025 12:00","1764244810","0.035","0.058","0.0805","0.6","0.225"
"11-27-2025 13:00","1764248408","0.035","0.0575","0.1015","0.6","0.225"
"11-27-2025 14:00","1764252008","0.035","0.0575","0.0985","0.595","0.22"
"11-27-2025 15:00","1764255608","0.0355","0.0575","0.1035","0.6","0.22"
"11-27-2025 16:00","1764259208","0.0355","0.0575","0.1005","0.595","0.22"
"11-27-2025 17:00","1764262809","0.0355","0.057","0.1005","0.595","0.22"
"11-27-2025 18:00","1764266408","0.035","0.057","0.0995","0.595","0.22"
"11-27-2025 19:00","1764270008","0.0355","0.057","0.0995","0.6","0.22"
"11-27-2025 20:00","1764273609","0.0355","0.057","0.0995","0.585","0.22"
"11-27-2025 21:00","1764277209","0.0355","0.057","0.101","0.57","0.23"
"11-27-2025 22:00","1764280808","0.0355","0.057","0.101","0.545","0.265"
"11-27-2025 23:00","1764284409","0.0395","0.058","0.0995","0.5","0.295"
"11-28-2025 00:00","1764288008","0.035","0.0575","0.1","0.505","0.305"
"11-28-2025 01:00","1764291609","0.0405","0.057","0.094","0.505","0.32"
"11-28-2025 02:00","1764295208","0.04","0.0565","0.0935","0.5","0.32"
"11-28-2025 03:00","1764298808","0.0385","0.056","0.0925","0.505","0.32"
"11-28-2025 04:00","1764302408","0.038","0.056","0.0915","0.5","0.32"
"11-28-2025 05:00","1764306008","0.038","0.056","0.0915","0.505","0.295"
"11-28-2025 06:00","1764309608","0.039","0.056","0.0915","0.505","0.28"
"11-28-2025 07:00","1764313208","0.0355","0.056","0.09","0.515","0.275"
"11-28-2025 08:00","1764316808","0.0345","0.056","0.09","0.53","0.295"
"11-28-2025 09:00","1764320409","0.039","0.056","0.09","0.505","0.305"
"11-28-2025 10:00","1764324008","0.034","0.0565","0.0885","0.5","0.305"
"11-28-2025 11:00","1764327608","0.034","0.0565","0.0745","0.5","0.31"
"11-28-2025 12:00","1764331209","0.034","0.057","0.0785","0.505","0.325"
"11-28-2025 13:00","1764334808","0.034","0.057","0.079","0.505","0.3"
"11-28-2025 14:00","1764338409","0.034","0.06","0.079","0.505","0.305"
"11-28-2025 15:00","1764342009","0.034","0.053","0.079","0.515","0.31"
"11-28-2025 16:00","1764345622","0.034","0.05","0.0765","0.515","0.31"
"11-28-2025 17:00","1764349209","0.034","0.05","0.0785","0.5","0.295"
"11-28-2025 18:00","1764352808","0.0345","0.051","0.0935","0.44","0.325"
"11-28-2025 19:00","1764356409","0.0345","0.0515","0.1","0.455","0.34"
"11-28-2025 20:00","1764360008","0.035","0.049","0.0895","0.455","0.335"
"11-28-2025 21:00","1764363611","0.035","0.048","0.1095","0.44","0.34"
"11-28-2025 22:00","1764367211","0.035","0.0575","0.1125","0.445","0.33"
"11-28-2025 23:00","1764370808","0.035","0.061","0.097","0.45","0.33"
"11-29-2025 00:00","1764374409","0.035","0.0615","0.1025","0.45","0.335"
"11-29-2025 01:00","1764378008","0.035","0.0615","0.106","0.455","0.335"
"11-29-2025 02:00","1764381609","0.035","0.0615","0.1065","0.455","0.335"
"11-29-2025 03:00","1764385207","0.035","0.061","0.1065","0.455","0.335"
"11-29-2025 04:00","1764388808","0.035","0.061","0.1065","0.455","0.335"
"11-29-2025 05:00","1764392408","0.035","0.061","0.107","0.46","0.335"
"11-29-2025 06:00","1764396008","0.035","0.061","0.1075","0.46","0.335"
"11-29-2025 07:00","1764399609","0.035","0.061","0.108","0.46","0.345"
"11-29-2025 08:00","1764403209","0.035","0.061","0.1085","0.46","0.345"
"11-29-2025 09:00","1764406809","0.035","0.061","0.104","0.455","0.355"
"11-29-2025 10:00","1764410423","0.035","0.0615","0.104","0.455","0.355"
"11-29-2025 11:00","1764414009","0.035","0.062","0.104","0.465","0.34"
"11-29-2025 12:00","1764417610","0.035","0.0635","0.105","0.465","0.345"
"11-29-2025 13:00","1764421208","0.035","0.0635","0.105","0.465","0.335"
"11-29-2025 14:00","1764424808","0.035","0.0635","0.1045","0.47","0.34"
"11-29-2025 15:00","1764428409","0.035","0.06","0.1035","0.47","0.34"
"11-29-2025 16:00","1764432008","0.035","0.06","0.1035","0.47","0.34"
"11-29-2025 17:00","1764435609","0.035","0.0605","0.103","0.465","0.34"
"11-29-2025 18:00","1764439209","0.035","0.061","0.106","0.465","0.34"
"11-29-2025 19:00","1764442809","0.035","0.056","0.101","0.465","0.345"
"11-29-2025 20:00","1764446408","0.035","0.057","0.101","0.465","0.345"
"11-29-2025 21:00","1764450010","0.035","0.057","0.101","0.465","0.345"
"11-29-2025 22:00","1764453607","0.035","0.057","0.101","0.465","0.35"
"11-29-2025 23:00","1764457208","0.035","0.057","0.097","0.475","0.345"
"11-30-2025 00:00","1764460808","0.035","0.058","0.097","0.475","0.345"
"11-30-2025 01:00","1764464409","0.035","0.059","0.097","0.475","0.345"
"11-30-2025 02:00","1764468008","0.035","0.0585","0.0965","0.48","0.34"
"11-30-2025 03:00","1764471609","0.035","0.059","0.0965","0.48","0.34"
"11-30-2025 04:00","1764475209","0.035","0.059","0.0965","0.48","0.34"
"11-30-2025 05:00","1764478808","0.035","0.059","0.0965","0.48","0.34"
"11-30-2025 06:00","1764482408","0.035","0.059","0.0965","0.48","0.34"
"11-30-2025 07:00","1764486010","0.035","0.059","0.0965","0.48","0.345"
"11-30-2025 08:00","1764489607","0.035","0.059","0.0975","0.48","0.345"
"11-30-2025 09:00","1764493209","0.035","0.0595","0.097","0.48","0.34"
"11-30-2025 10:00","1764496823","0.035","0.0595","0.096","0.475","0.345"
"11-30-2025 11:00","1764500408","0.035","0.0595","0.096","0.475","0.345"
"11-30-2025 12:00","1764504036","0.035","","0.087","","0.345"
"11-30-2025 13:00","1764507606","0.035","0.0595","0.0865","0.475","0.345"
"11-30-2025 14:00","1764511209","0.035","0.059","0.087","0.48","0.35"
"11-30-2025 15:00","1764514821","0.035","0.059","0.087","0.48","0.35"
"11-30-2025 16:00","1764518421","0.035","0.059","0.087","0.48","0.35"
