"Date (UTC)","Timestamp (UTC)","Luís Marques Mendes (PSD)","António José Seguro (IND)","Henrique Gouveia e Melo (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Rui Moreira (IND)","Paulo Portas (CDS)","Catarina Martins (BE)","Tim Vieira (IND)","Joana Amaral Dias (ADN)","André Pestana (IND)","Orlando Cruz (IND)","Aristides Teixeira (IND)","Manuela Magno (IND)","Pedro Tinoco de Faria (IND)","Vitorino Silva (IND)","Ângela Maryah (IND)","António Filipe (PCP)","Raul Perestrello (IND)","José Cardoso (PLS)","Pedro Passos Coelho (PSD)","Jorge Pinto"
"10-13-2025 09:00","1760346002","0.17","0.075","0.53","0.0145","0.1325","0.004","0.0065","0.002","0.002","0.0015","0.002","0.002","0.004","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 10:00","1760349602","0.175","0.075","0.535","0.0145","0.1325","0.004","0.0065","0.002","0.002","0.0015","0.002","0.002","0.004","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 11:00","1760353203","0.175","0.075","0.54","0.0145","0.1325","0.004","0.0065","0.002","0.002","0.0015","0.002","0.002","0.004","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 12:00","1760356803","0.175","0.075","0.54","0.0145","0.1325","0.004","0.0065","0.002","0.002","0.0015","0.0015","0.002","0.0045","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 13:00","1760360403","0.175","0.075","0.54","0.0145","0.1325","0.004","0.0065","0.002","0.002","0.0015","0.0015","0.002","0.0045","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 14:00","1760364002","0.175","0.075","0.55","0.0145","0.133","0.004","0.0065","0.002","0.002","0.0015","0.0015","0.002","0.0045","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.002",""
"10-13-2025 15:00","1760367604","0.215","0.075","0.545","0.0145","0.132","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 16:00","1760371203","0.21","0.075","0.555","0.0145","0.132","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 17:00","1760374805","0.195","0.075","0.55","0.0145","0.131","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 18:00","1760378404","0.195","0.075","0.545","0.0145","0.1325","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 19:00","1760382004","0.195","0.075","0.565","0.0145","0.131","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 20:00","1760385603","0.195","0.075","0.56","0.0145","0.1315","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 21:00","1760389205","0.195","0.09","0.55","0.0145","0.132","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 22:00","1760392803","0.195","0.09","0.54","0.0145","0.1315","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-13-2025 23:00","1760396404","0.195","0.09","0.535","0.0145","0.1315","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 00:00","1760400004","0.195","0.09","0.53","0.0145","0.1315","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 01:00","1760403603","0.195","0.09","0.54","0.0145","0.1315","0.0035","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 02:00","1760407203","0.195","0.09","0.545","0.014","0.132","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 03:00","1760410804","0.195","0.09","0.545","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 04:00","1760414403","0.195","0.09","0.555","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 05:00","1760418004","0.195","0.09","0.545","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 06:00","1760421603","0.195","0.09","0.55","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 07:00","1760425206","0.195","0.09","0.555","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 08:00","1760428804","0.195","0.09","0.54","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 09:00","1760432403","0.195","0.09","0.555","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 10:00","1760436003","0.195","0.09","0.55","0.014","0.1315","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 11:00","1760439603","0.2","0.09","0.55","0.014","0.13","0.003","0.0065","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 12:00","1760443203","0.195","0.08","0.55","0.014","0.151","0.003","0.0075","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 13:00","1760446804","0.195","0.095","0.525","0.0145","0.1515","0.003","0.0075","0.0015","0.002","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 14:00","1760450403","0.2","0.095","0.53","0.014","0.144","0.003","0.0075","0.0015","0.0015","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 15:00","1760454003","0.195","0.1","0.525","0.014","0.163","0.003","0.0075","0.0015","0.0015","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-14-2025 16:00","1760457603","0.19","0.1","0.515","0.014","0.1495","0.003","0.0085","0.0015","0.0015","0.0015","0.0015","0.0015","0.0035","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
